Site	Morph	Individual	Flower	Avorted	Ovule	Seed	Total
14	Hermaphrodite	2	5	NA	NA	NA	NA
14	Hermaphrodite	2	6	NA	NA	NA	NA
14	Hermaphrodite	3	3	NA	NA	NA	NA
14	Hermaphrodite	3	4	NA	NA	NA	NA
14	Hermaphrodite	3	5	NA	NA	NA	NA
14	Hermaphrodite	3	6	NA	NA	NA	NA
14	Hermaphrodite	4	3	NA	NA	NA	NA
14	Hermaphrodite	4	4	NA	NA	NA	NA
14	Hermaphrodite	4	5	NA	NA	NA	NA
14	Hermaphrodite	4	6	NA	NA	NA	NA
14	Hermaphrodite	5	6	NA	NA	NA	NA
14	Hermaphrodite	6	2	NA	NA	NA	NA
14	Hermaphrodite	6	3	NA	NA	NA	NA
14	Hermaphrodite	6	4	NA	NA	NA	NA
14	Hermaphrodite	6	5	NA	NA	NA	NA
14	Hermaphrodite	6	6	NA	NA	NA	NA
14	Hermaphrodite	7	2	NA	NA	NA	NA
14	Hermaphrodite	7	3	NA	NA	NA	NA
14	Hermaphrodite	7	4	NA	NA	NA	NA
14	Hermaphrodite	7	5	NA	NA	NA	NA
14	Hermaphrodite	7	6	NA	NA	NA	NA
14	Hermaphrodite	8	3	NA	NA	NA	NA
14	Hermaphrodite	8	4	NA	NA	NA	NA
14	Hermaphrodite	8	5	NA	NA	NA	NA
14	Hermaphrodite	8	6	NA	NA	NA	NA
14	Hermaphrodite	9	2	NA	NA	NA	NA
14	Hermaphrodite	9	3	NA	NA	NA	NA
14	Hermaphrodite	9	4	NA	NA	NA	NA
14	Hermaphrodite	9	5	NA	NA	NA	NA
14	Hermaphrodite	9	6	NA	NA	NA	NA
14	Hermaphrodite	10	2	NA	NA	NA	NA
14	Hermaphrodite	10	3	NA	NA	NA	NA
14	Hermaphrodite	10	4	NA	NA	NA	NA
14	Hermaphrodite	10	5	NA	NA	NA	NA
14	Hermaphrodite	10	6	NA	NA	NA	NA
15	Female	1	4	NA	NA	NA	NA
15	Female	1	5	NA	NA	NA	NA
15	Female	1	6	NA	NA	NA	NA
15	Female	2	4	NA	NA	NA	NA
15	Female	2	5	NA	NA	NA	NA
15	Female	2	6	NA	NA	NA	NA
15	Female	3	2	NA	NA	NA	NA
15	Female	3	3	NA	NA	NA	NA
15	Female	3	4	NA	NA	NA	NA
15	Female	3	5	NA	NA	NA	NA
15	Female	3	6	NA	NA	NA	NA
15	Female	4	5	NA	NA	NA	NA
15	Female	4	6	NA	NA	NA	NA
15	Female	5	2	NA	NA	NA	NA
15	Female	5	3	NA	NA	NA	NA
15	Female	5	4	NA	NA	NA	NA
15	Female	5	5	NA	NA	NA	NA
15	Female	5	6	NA	NA	NA	NA
15	Female	6	1	NA	NA	NA	NA
15	Female	6	2	NA	NA	NA	NA
15	Female	6	3	NA	NA	NA	NA
15	Female	6	4	NA	NA	NA	NA
15	Female	6	5	NA	NA	NA	NA
15	Female	6	6	NA	NA	NA	NA
15	Female	7	3	NA	NA	NA	NA
15	Female	7	4	NA	NA	NA	NA
15	Female	7	5	NA	NA	NA	NA
15	Female	7	6	NA	NA	NA	NA
15	Female	8	3	NA	NA	NA	NA
15	Female	8	4	NA	NA	NA	NA
15	Female	8	5	NA	NA	NA	NA
15	Female	8	6	NA	NA	NA	NA
15	Female	9	3	NA	NA	NA	NA
15	Female	9	4	NA	NA	NA	NA
15	Female	9	5	NA	NA	NA	NA
15	Female	9	6	NA	NA	NA	NA
15	Female	10	3	NA	NA	NA	NA
15	Female	10	4	NA	NA	NA	NA
15	Female	10	5	NA	NA	NA	NA
15	Female	10	6	NA	NA	NA	NA
15	Hermaphrodite	1	4	NA	NA	NA	NA
15	Hermaphrodite	1	5	NA	NA	NA	NA
15	Hermaphrodite	1	6	NA	NA	NA	NA
15	Hermaphrodite	2	3	NA	NA	NA	NA
15	Hermaphrodite	2	4	NA	NA	NA	NA
15	Hermaphrodite	2	5	NA	NA	NA	NA
15	Hermaphrodite	2	6	NA	NA	NA	NA
15	Hermaphrodite	3	4	NA	NA	NA	NA
15	Hermaphrodite	3	5	NA	NA	NA	NA
15	Hermaphrodite	3	6	NA	NA	NA	NA
15	Hermaphrodite	4	4	NA	NA	NA	NA
15	Hermaphrodite	4	5	NA	NA	NA	NA
15	Hermaphrodite	4	6	NA	NA	NA	NA
15	Hermaphrodite	5	2	NA	NA	NA	NA
15	Hermaphrodite	5	3	NA	NA	NA	NA
15	Hermaphrodite	5	4	NA	NA	NA	NA
15	Hermaphrodite	5	5	NA	NA	NA	NA
15	Hermaphrodite	5	6	NA	NA	NA	NA
15	Hermaphrodite	6	4	NA	NA	NA	NA
15	Hermaphrodite	6	5	NA	NA	NA	NA
15	Hermaphrodite	6	6	NA	NA	NA	NA
15	Hermaphrodite	7	5	NA	NA	NA	NA
15	Hermaphrodite	7	6	NA	NA	NA	NA
15	Hermaphrodite	8	5	NA	NA	NA	NA
15	Hermaphrodite	8	6	NA	NA	NA	NA
15	Hermaphrodite	9	3	NA	NA	NA	NA
15	Hermaphrodite	9	4	NA	NA	NA	NA
15	Hermaphrodite	9	5	NA	NA	NA	NA
15	Hermaphrodite	9	6	NA	NA	NA	NA
15	Hermaphrodite	10	3	NA	NA	NA	NA
15	Hermaphrodite	10	4	NA	NA	NA	NA
15	Hermaphrodite	10	5	NA	NA	NA	NA
15	Hermaphrodite	10	6	NA	NA	NA	NA
16	Female	1	6	NA	NA	NA	NA
16	Female	2	5	NA	NA	NA	NA
16	Female	2	6	NA	NA	NA	NA
16	Female	3	4	NA	NA	NA	NA
16	Female	3	5	NA	NA	NA	NA
16	Female	3	6	NA	NA	NA	NA
16	Female	4	5	NA	NA	NA	NA
16	Female	4	6	NA	NA	NA	NA
16	Female	5	6	NA	NA	NA	NA
16	Female	7	5	NA	NA	NA	NA
16	Female	7	6	NA	NA	NA	NA
16	Female	8	4	NA	NA	NA	NA
16	Female	8	5	NA	NA	NA	NA
16	Female	8	6	NA	NA	NA	NA
16	Female	9	3	NA	NA	NA	NA
16	Female	9	4	NA	NA	NA	NA
16	Female	9	5	NA	NA	NA	NA
16	Female	9	6	NA	NA	NA	NA
16	Female	10	5	NA	NA	NA	NA
16	Female	10	6	NA	NA	NA	NA
16	Hermaphrodite	1	5	NA	NA	NA	NA
16	Hermaphrodite	1	6	NA	NA	NA	NA
16	Hermaphrodite	2	3	NA	NA	NA	NA
16	Hermaphrodite	2	4	NA	NA	NA	NA
16	Hermaphrodite	2	5	NA	NA	NA	NA
16	Hermaphrodite	2	6	NA	NA	NA	NA
16	Hermaphrodite	3	2	NA	NA	NA	NA
16	Hermaphrodite	3	3	NA	NA	NA	NA
16	Hermaphrodite	3	4	NA	NA	NA	NA
16	Hermaphrodite	3	5	NA	NA	NA	NA
16	Hermaphrodite	3	6	NA	NA	NA	NA
16	Hermaphrodite	4	1	NA	NA	NA	NA
16	Hermaphrodite	4	2	NA	NA	NA	NA
16	Hermaphrodite	4	3	NA	NA	NA	NA
16	Hermaphrodite	4	4	NA	NA	NA	NA
16	Hermaphrodite	4	5	NA	NA	NA	NA
16	Hermaphrodite	4	6	NA	NA	NA	NA
16	Hermaphrodite	5	2	NA	NA	NA	NA
16	Hermaphrodite	5	3	NA	NA	NA	NA
16	Hermaphrodite	5	4	NA	NA	NA	NA
16	Hermaphrodite	5	5	NA	NA	NA	NA
16	Hermaphrodite	5	6	NA	NA	NA	NA
16	Hermaphrodite	6	2	NA	NA	NA	NA
16	Hermaphrodite	6	3	NA	NA	NA	NA
16	Hermaphrodite	6	4	NA	NA	NA	NA
16	Hermaphrodite	6	5	NA	NA	NA	NA
16	Hermaphrodite	6	6	NA	NA	NA	NA
16	Hermaphrodite	7	2	NA	NA	NA	NA
16	Hermaphrodite	7	3	NA	NA	NA	NA
16	Hermaphrodite	7	4	NA	NA	NA	NA
16	Hermaphrodite	7	5	NA	NA	NA	NA
16	Hermaphrodite	7	6	NA	NA	NA	NA
16	Hermaphrodite	8	3	NA	NA	NA	NA
16	Hermaphrodite	8	4	NA	NA	NA	NA
16	Hermaphrodite	8	5	NA	NA	NA	NA
16	Hermaphrodite	8	6	NA	NA	NA	NA
16	Hermaphrodite	9	2	NA	NA	NA	NA
16	Hermaphrodite	9	3	NA	NA	NA	NA
16	Hermaphrodite	9	4	NA	NA	NA	NA
16	Hermaphrodite	9	5	NA	NA	NA	NA
16	Hermaphrodite	9	6	NA	NA	NA	NA
16	Hermaphrodite	10	3	NA	NA	NA	NA
16	Hermaphrodite	10	4	NA	NA	NA	NA
16	Hermaphrodite	10	5	NA	NA	NA	NA
16	Hermaphrodite	10	6	NA	NA	NA	NA
17	Female	1	6	NA	NA	NA	NA
17	Female	2	6	NA	NA	NA	NA
17	Female	3	2	NA	NA	NA	NA
17	Female	3	3	NA	NA	NA	NA
17	Female	3	4	NA	NA	NA	NA
17	Female	3	5	NA	NA	NA	NA
17	Female	3	6	NA	NA	NA	NA
17	Female	4	4	NA	NA	NA	NA
17	Female	4	5	NA	NA	NA	NA
17	Female	4	6	NA	NA	NA	NA
17	Female	5	4	NA	NA	NA	NA
17	Female	5	5	NA	NA	NA	NA
17	Female	5	6	NA	NA	NA	NA
17	Female	6	1	NA	NA	NA	NA
17	Female	6	2	NA	NA	NA	NA
17	Female	6	3	NA	NA	NA	NA
17	Female	6	4	NA	NA	NA	NA
17	Female	6	5	NA	NA	NA	NA
17	Female	6	6	NA	NA	NA	NA
17	Female	7	6	NA	NA	NA	NA
17	Female	8	6	NA	NA	NA	NA
17	Female	9	6	NA	NA	NA	NA
17	Female	10	4	NA	NA	NA	NA
17	Female	10	6	NA	NA	NA	NA
17	Hermaphrodite	1	6	NA	NA	NA	NA
17	Hermaphrodite	2	5	NA	NA	NA	NA
17	Hermaphrodite	2	6	NA	NA	NA	NA
17	Hermaphrodite	3	1	NA	NA	NA	NA
17	Hermaphrodite	3	2	NA	NA	NA	NA
17	Hermaphrodite	3	3	NA	NA	NA	NA
17	Hermaphrodite	3	4	NA	NA	NA	NA
17	Hermaphrodite	3	5	NA	NA	NA	NA
17	Hermaphrodite	3	6	NA	NA	NA	NA
17	Hermaphrodite	4	3	NA	NA	NA	NA
17	Hermaphrodite	4	4	NA	NA	NA	NA
17	Hermaphrodite	4	5	NA	NA	NA	NA
17	Hermaphrodite	4	6	NA	NA	NA	NA
17	Hermaphrodite	5	2	NA	NA	NA	NA
17	Hermaphrodite	5	3	NA	NA	NA	NA
17	Hermaphrodite	5	4	NA	NA	NA	NA
17	Hermaphrodite	5	5	NA	NA	NA	NA
17	Hermaphrodite	5	6	NA	NA	NA	NA
17	Hermaphrodite	6	3	NA	NA	NA	NA
17	Hermaphrodite	6	4	NA	NA	NA	NA
17	Hermaphrodite	6	5	NA	NA	NA	NA
17	Hermaphrodite	6	6	NA	NA	NA	NA
17	Hermaphrodite	7	1	NA	NA	NA	NA
17	Hermaphrodite	7	2	NA	NA	NA	NA
17	Hermaphrodite	7	3	NA	NA	NA	NA
17	Hermaphrodite	7	4	NA	NA	NA	NA
17	Hermaphrodite	7	5	NA	NA	NA	NA
17	Hermaphrodite	7	6	NA	NA	NA	NA
17	Hermaphrodite	8	5	NA	NA	NA	NA
17	Hermaphrodite	8	6	NA	NA	NA	NA
17	Hermaphrodite	9	5	NA	NA	NA	NA
17	Hermaphrodite	9	6	NA	NA	NA	NA
17	Hermaphrodite	10	5	NA	NA	NA	NA
17	Hermaphrodite	10	6	NA	NA	NA	NA
18	Female	1	4	NA	NA	NA	NA
18	Female	1	5	NA	NA	NA	NA
18	Female	1	6	NA	NA	NA	NA
18	Female	2	4	NA	NA	NA	NA
18	Female	2	5	NA	NA	NA	NA
18	Female	2	6	NA	NA	NA	NA
18	Female	3	6	NA	NA	NA	NA
18	Female	4	3	NA	NA	NA	NA
18	Female	4	4	NA	NA	NA	NA
18	Female	4	5	NA	NA	NA	NA
18	Female	4	6	NA	NA	NA	NA
18	Female	5	6	NA	NA	NA	NA
18	Female	6	2	NA	NA	NA	NA
18	Female	6	3	NA	NA	NA	NA
18	Female	6	4	NA	NA	NA	NA
18	Female	6	5	NA	NA	NA	NA
18	Female	6	6	NA	NA	NA	NA
18	Female	7	5	NA	NA	NA	NA
18	Female	7	6	NA	NA	NA	NA
18	Female	8	3	NA	NA	NA	NA
18	Female	8	4	NA	NA	NA	NA
18	Female	8	5	NA	NA	NA	NA
18	Female	8	6	NA	NA	NA	NA
18	Female	9	5	NA	NA	NA	NA
18	Female	9	6	NA	NA	NA	NA
18	Hermaphrodite	1	5	NA	NA	NA	NA
18	Hermaphrodite	1	6	NA	NA	NA	NA
18	Hermaphrodite	2	5	NA	NA	NA	NA
18	Hermaphrodite	2	6	NA	NA	NA	NA
18	Hermaphrodite	3	5	NA	NA	NA	NA
18	Hermaphrodite	3	6	NA	NA	NA	NA
18	Hermaphrodite	4	2	NA	NA	NA	NA
18	Hermaphrodite	4	3	NA	NA	NA	NA
18	Hermaphrodite	4	4	NA	NA	NA	NA
18	Hermaphrodite	4	5	NA	NA	NA	NA
18	Hermaphrodite	4	6	NA	NA	NA	NA
18	Hermaphrodite	5	3	NA	NA	NA	NA
18	Hermaphrodite	5	4	NA	NA	NA	NA
18	Hermaphrodite	5	5	NA	NA	NA	NA
18	Hermaphrodite	5	6	NA	NA	NA	NA
18	Hermaphrodite	6	2	NA	NA	NA	NA
18	Hermaphrodite	6	3	NA	NA	NA	NA
18	Hermaphrodite	6	4	NA	NA	NA	NA
18	Hermaphrodite	6	5	NA	NA	NA	NA
18	Hermaphrodite	6	6	NA	NA	NA	NA
18	Hermaphrodite	7	6	NA	NA	NA	NA
18	Hermaphrodite	8	5	NA	NA	NA	NA
18	Hermaphrodite	8	6	NA	NA	NA	NA
18	Hermaphrodite	9	6	NA	NA	NA	NA
18	Hermaphrodite	10	2	NA	NA	NA	NA
18	Hermaphrodite	10	3	NA	NA	NA	NA
18	Hermaphrodite	10	4	NA	NA	NA	NA
18	Hermaphrodite	10	5	NA	NA	NA	NA
18	Hermaphrodite	10	6	NA	NA	NA	NA
19	Female	1	5	NA	NA	NA	NA
19	Female	1	6	NA	NA	NA	NA
19	Female	2	2	NA	NA	NA	NA
19	Female	2	3	NA	NA	NA	NA
19	Female	2	4	NA	NA	NA	NA
19	Female	2	5	NA	NA	NA	NA
19	Female	2	6	NA	NA	NA	NA
19	Female	3	4	NA	NA	NA	NA
19	Female	3	5	NA	NA	NA	NA
19	Female	3	6	NA	NA	NA	NA
19	Female	4	3	NA	NA	NA	NA
19	Female	4	4	NA	NA	NA	NA
19	Female	4	5	NA	NA	NA	NA
19	Female	4	6	NA	NA	NA	NA
19	Female	5	3	NA	NA	NA	NA
19	Female	5	4	NA	NA	NA	NA
19	Female	5	5	NA	NA	NA	NA
19	Female	5	6	NA	NA	NA	NA
19	Female	6	3	NA	NA	NA	NA
19	Female	6	4	NA	NA	NA	NA
19	Female	6	5	NA	NA	NA	NA
19	Female	6	6	NA	NA	NA	NA
19	Female	7	5	NA	NA	NA	NA
19	Female	7	6	NA	NA	NA	NA
19	Female	8	5	NA	NA	NA	NA
19	Female	8	6	NA	NA	NA	NA
19	Female	9	6	NA	NA	NA	NA
19	Female	10	2	NA	NA	NA	NA
19	Female	10	3	NA	NA	NA	NA
19	Female	10	4	NA	NA	NA	NA
19	Female	10	5	NA	NA	NA	NA
19	Female	10	6	NA	NA	NA	NA
19	Hermaphrodite	1	2	NA	NA	NA	NA
19	Hermaphrodite	1	3	NA	NA	NA	NA
19	Hermaphrodite	1	4	NA	NA	NA	NA
19	Hermaphrodite	1	5	NA	NA	NA	NA
19	Hermaphrodite	1	6	NA	NA	NA	NA
19	Hermaphrodite	2	2	NA	NA	NA	NA
19	Hermaphrodite	2	3	NA	NA	NA	NA
19	Hermaphrodite	2	4	NA	NA	NA	NA
19	Hermaphrodite	2	5	NA	NA	NA	NA
19	Hermaphrodite	2	6	NA	NA	NA	NA
19	Hermaphrodite	3	3	NA	NA	NA	NA
19	Hermaphrodite	3	4	NA	NA	NA	NA
19	Hermaphrodite	3	5	NA	NA	NA	NA
19	Hermaphrodite	3	6	NA	NA	NA	NA
19	Hermaphrodite	4	6	NA	NA	NA	NA
19	Hermaphrodite	5	5	NA	NA	NA	NA
19	Hermaphrodite	5	6	NA	NA	NA	NA
19	Hermaphrodite	6	2	NA	NA	NA	NA
19	Hermaphrodite	6	3	NA	NA	NA	NA
19	Hermaphrodite	6	4	NA	NA	NA	NA
19	Hermaphrodite	6	5	NA	NA	NA	NA
19	Hermaphrodite	6	6	NA	NA	NA	NA
19	Hermaphrodite	7	3	NA	NA	NA	NA
19	Hermaphrodite	7	4	NA	NA	NA	NA
19	Hermaphrodite	7	5	NA	NA	NA	NA
19	Hermaphrodite	7	6	NA	NA	NA	NA
19	Hermaphrodite	8	3	NA	NA	NA	NA
19	Hermaphrodite	8	4	NA	NA	NA	NA
19	Hermaphrodite	8	5	NA	NA	NA	NA
19	Hermaphrodite	8	6	NA	NA	NA	NA
19	Hermaphrodite	9	5	NA	NA	NA	NA
19	Hermaphrodite	9	6	NA	NA	NA	NA
19	Hermaphrodite	10	2	NA	NA	NA	NA
19	Hermaphrodite	10	3	NA	NA	NA	NA
19	Hermaphrodite	10	4	NA	NA	NA	NA
19	Hermaphrodite	10	5	NA	NA	NA	NA
19	Hermaphrodite	10	6	NA	NA	NA	NA
20	Female	1	6	NA	NA	NA	NA
20	Female	2	6	NA	NA	NA	NA
20	Female	3	4	NA	NA	NA	NA
20	Female	3	5	NA	NA	NA	NA
20	Female	3	6	NA	NA	NA	NA
20	Female	4	6	NA	NA	NA	NA
20	Female	5	5	NA	NA	NA	NA
20	Female	5	6	NA	NA	NA	NA
20	Female	6	6	NA	NA	NA	NA
20	Female	8	4	NA	NA	NA	NA
20	Female	8	5	NA	NA	NA	NA
20	Female	8	6	NA	NA	NA	NA
20	Female	9	2	NA	NA	NA	NA
20	Female	9	3	NA	NA	NA	NA
20	Female	9	4	NA	NA	NA	NA
20	Female	9	5	NA	NA	NA	NA
20	Female	9	6	NA	NA	NA	NA
20	Female	10	6	NA	NA	NA	NA
20	Hermaphrodite	1	6	NA	NA	NA	NA
20	Hermaphrodite	2	6	NA	NA	NA	NA
20	Hermaphrodite	4	6	NA	NA	NA	NA
20	Hermaphrodite	6	4	NA	NA	NA	NA
20	Hermaphrodite	6	5	NA	NA	NA	NA
20	Hermaphrodite	6	6	NA	NA	NA	NA
20	Hermaphrodite	7	6	NA	NA	NA	NA
20	Hermaphrodite	8	4	NA	NA	NA	NA
20	Hermaphrodite	8	5	NA	NA	NA	NA
20	Hermaphrodite	8	6	NA	NA	NA	NA
20	Hermaphrodite	9	3	NA	NA	NA	NA
20	Hermaphrodite	9	4	NA	NA	NA	NA
20	Hermaphrodite	9	5	NA	NA	NA	NA
20	Hermaphrodite	9	6	NA	NA	NA	NA
20	Hermaphrodite	10	3	NA	NA	NA	NA
20	Hermaphrodite	10	4	NA	NA	NA	NA
20	Hermaphrodite	10	5	NA	NA	NA	NA
20	Hermaphrodite	10	6	NA	NA	NA	NA
21	Female	1	4	NA	NA	NA	NA
21	Female	1	5	NA	NA	NA	NA
21	Female	1	6	NA	NA	NA	NA
21	Female	2	6	NA	NA	NA	NA
21	Female	3	6	NA	NA	NA	NA
21	Female	4	3	NA	NA	NA	NA
21	Female	4	6	NA	NA	NA	NA
21	Female	5	5	NA	NA	NA	NA
21	Female	5	6	NA	NA	NA	NA
21	Female	6	4	NA	NA	NA	NA
21	Female	6	5	NA	NA	NA	NA
21	Female	6	6	NA	NA	NA	NA
21	Female	7	4	NA	NA	NA	NA
21	Female	7	5	NA	NA	NA	NA
21	Female	7	6	NA	NA	NA	NA
21	Female	8	5	NA	NA	NA	NA
21	Female	8	6	NA	NA	NA	NA
21	Female	9	6	NA	NA	NA	NA
21	Female	10	6	NA	NA	NA	NA
21	Hermaphrodite	1	3	NA	NA	NA	NA
21	Hermaphrodite	1	4	NA	NA	NA	NA
21	Hermaphrodite	1	5	NA	NA	NA	NA
21	Hermaphrodite	1	6	NA	NA	NA	NA
21	Hermaphrodite	2	3	NA	NA	NA	NA
21	Hermaphrodite	2	4	NA	NA	NA	NA
21	Hermaphrodite	2	5	NA	NA	NA	NA
21	Hermaphrodite	2	6	NA	NA	NA	NA
21	Hermaphrodite	3	3	NA	NA	NA	NA
21	Hermaphrodite	3	4	NA	NA	NA	NA
21	Hermaphrodite	3	5	NA	NA	NA	NA
21	Hermaphrodite	3	6	NA	NA	NA	NA
21	Hermaphrodite	4	4	NA	NA	NA	NA
21	Hermaphrodite	4	5	NA	NA	NA	NA
21	Hermaphrodite	4	6	NA	NA	NA	NA
21	Hermaphrodite	9	5	NA	NA	NA	NA
21	Hermaphrodite	9	6	NA	NA	NA	NA
21	Hermaphrodite	10	5	NA	NA	NA	NA
21	Hermaphrodite	10	6	NA	NA	NA	NA
22	Female	1	2	NA	NA	NA	NA
22	Female	1	3	NA	NA	NA	NA
22	Female	1	4	NA	NA	NA	NA
22	Female	1	5	NA	NA	NA	NA
22	Female	1	6	NA	NA	NA	NA
22	Female	2	4	NA	NA	NA	NA
22	Female	2	5	NA	NA	NA	NA
22	Female	2	6	NA	NA	NA	NA
22	Female	3	3	NA	NA	NA	NA
22	Female	3	4	NA	NA	NA	NA
22	Female	3	5	NA	NA	NA	NA
22	Female	3	6	NA	NA	NA	NA
22	Female	5	2	NA	NA	NA	NA
22	Female	5	3	NA	NA	NA	NA
22	Female	5	4	NA	NA	NA	NA
22	Female	5	5	NA	NA	NA	NA
22	Female	5	6	NA	NA	NA	NA
22	Female	6	3	NA	NA	NA	NA
22	Female	6	4	NA	NA	NA	NA
22	Female	6	5	NA	NA	NA	NA
22	Female	6	6	NA	NA	NA	NA
22	Female	7	2	NA	NA	NA	NA
22	Female	7	3	NA	NA	NA	NA
22	Female	7	4	NA	NA	NA	NA
22	Female	7	5	NA	NA	NA	NA
22	Female	7	6	NA	NA	NA	NA
22	Female	8	1	NA	NA	NA	NA
22	Female	8	2	NA	NA	NA	NA
22	Female	8	3	NA	NA	NA	NA
22	Female	8	4	NA	NA	NA	NA
22	Female	8	5	NA	NA	NA	NA
22	Female	8	6	NA	NA	NA	NA
22	Female	10	3	NA	NA	NA	NA
22	Female	10	4	NA	NA	NA	NA
22	Female	10	5	NA	NA	NA	NA
22	Female	10	6	NA	NA	NA	NA
22	Hermaphrodite	1	2	NA	NA	NA	NA
22	Hermaphrodite	1	3	NA	NA	NA	NA
22	Hermaphrodite	1	4	NA	NA	NA	NA
22	Hermaphrodite	1	5	NA	NA	NA	NA
22	Hermaphrodite	1	6	NA	NA	NA	NA
22	Hermaphrodite	2	5	NA	NA	NA	NA
22	Hermaphrodite	2	6	NA	NA	NA	NA
22	Hermaphrodite	3	3	NA	NA	NA	NA
22	Hermaphrodite	3	4	NA	NA	NA	NA
22	Hermaphrodite	3	5	NA	NA	NA	NA
22	Hermaphrodite	3	6	NA	NA	NA	NA
22	Hermaphrodite	4	4	NA	NA	NA	NA
22	Hermaphrodite	4	5	NA	NA	NA	NA
22	Hermaphrodite	4	6	NA	NA	NA	NA
22	Hermaphrodite	5	5	NA	NA	NA	NA
22	Hermaphrodite	5	6	NA	NA	NA	NA
22	Hermaphrodite	6	2	NA	NA	NA	NA
22	Hermaphrodite	6	3	NA	NA	NA	NA
22	Hermaphrodite	6	4	NA	NA	NA	NA
22	Hermaphrodite	6	5	NA	NA	NA	NA
22	Hermaphrodite	6	6	NA	NA	NA	NA
22	Hermaphrodite	7	3	NA	NA	NA	NA
22	Hermaphrodite	7	4	NA	NA	NA	NA
22	Hermaphrodite	7	5	NA	NA	NA	NA
22	Hermaphrodite	7	6	NA	NA	NA	NA
22	Hermaphrodite	8	5	NA	NA	NA	NA
22	Hermaphrodite	8	6	NA	NA	NA	NA
22	Hermaphrodite	9	3	NA	NA	NA	NA
22	Hermaphrodite	9	4	NA	NA	NA	NA
22	Hermaphrodite	9	5	NA	NA	NA	NA
22	Hermaphrodite	9	6	NA	NA	NA	NA
22	Hermaphrodite	10	2	NA	NA	NA	NA
22	Hermaphrodite	10	3	NA	NA	NA	NA
22	Hermaphrodite	10	4	NA	NA	NA	NA
22	Hermaphrodite	10	5	NA	NA	NA	NA
22	Hermaphrodite	10	6	NA	NA	NA	NA
23	Female	1	2	NA	NA	NA	NA
23	Female	1	3	NA	NA	NA	NA
23	Female	1	4	NA	NA	NA	NA
23	Female	1	5	NA	NA	NA	NA
23	Female	1	6	NA	NA	NA	NA
23	Female	3	5	NA	NA	NA	NA
23	Female	3	6	NA	NA	NA	NA
23	Female	4	2	NA	NA	NA	NA
23	Female	4	3	NA	NA	NA	NA
23	Female	4	4	NA	NA	NA	NA
23	Female	4	5	NA	NA	NA	NA
23	Female	4	6	NA	NA	NA	NA
23	Female	6	6	NA	NA	NA	NA
23	Female	7	4	NA	NA	NA	NA
23	Female	9	4	NA	NA	NA	NA
23	Female	9	5	NA	NA	NA	NA
23	Female	9	6	NA	NA	NA	NA
23	Female	10	5	NA	NA	NA	NA
23	Female	10	6	NA	NA	NA	NA
23	Hermaphrodite	2	4	NA	NA	NA	NA
23	Hermaphrodite	2	5	NA	NA	NA	NA
23	Hermaphrodite	2	6	NA	NA	NA	NA
23	Hermaphrodite	3	4	NA	NA	NA	NA
23	Hermaphrodite	3	5	NA	NA	NA	NA
23	Hermaphrodite	3	6	NA	NA	NA	NA
23	Hermaphrodite	4	5	NA	NA	NA	NA
23	Hermaphrodite	4	6	NA	NA	NA	NA
23	Hermaphrodite	5	5	NA	NA	NA	NA
23	Hermaphrodite	5	6	NA	NA	NA	NA
23	Hermaphrodite	6	4	NA	NA	NA	NA
23	Hermaphrodite	6	5	NA	NA	NA	NA
23	Hermaphrodite	6	6	NA	NA	NA	NA
23	Hermaphrodite	7	4	NA	NA	NA	NA
23	Hermaphrodite	7	5	NA	NA	NA	NA
23	Hermaphrodite	7	6	NA	NA	NA	NA
23	Hermaphrodite	8	1	NA	NA	NA	NA
23	Hermaphrodite	8	2	NA	NA	NA	NA
23	Hermaphrodite	8	3	NA	NA	NA	NA
23	Hermaphrodite	8	4	NA	NA	NA	NA
23	Hermaphrodite	8	5	NA	NA	NA	NA
23	Hermaphrodite	8	6	NA	NA	NA	NA
23	Hermaphrodite	9	3	NA	NA	NA	NA
23	Hermaphrodite	9	4	NA	NA	NA	NA
23	Hermaphrodite	9	5	NA	NA	NA	NA
23	Hermaphrodite	9	6	NA	NA	NA	NA
23	Hermaphrodite	10	1	NA	NA	NA	NA
23	Hermaphrodite	10	2	NA	NA	NA	NA
23	Hermaphrodite	10	3	NA	NA	NA	NA
23	Hermaphrodite	10	4	NA	NA	NA	NA
23	Hermaphrodite	10	5	NA	NA	NA	NA
23	Hermaphrodite	10	6	NA	NA	NA	NA
24	Female	1	6	NA	NA	NA	NA
24	Female	2	1	NA	NA	NA	NA
24	Female	2	2	NA	NA	NA	NA
24	Female	2	3	NA	NA	NA	NA
24	Female	2	4	NA	NA	NA	NA
24	Female	2	5	NA	NA	NA	NA
24	Female	2	6	NA	NA	NA	NA
24	Female	3	5	NA	NA	NA	NA
24	Female	3	6	NA	NA	NA	NA
24	Female	4	5	NA	NA	NA	NA
24	Female	4	6	NA	NA	NA	NA
24	Female	5	4	NA	NA	NA	NA
24	Female	5	5	NA	NA	NA	NA
24	Female	5	6	NA	NA	NA	NA
24	Female	6	3	NA	NA	NA	NA
24	Female	6	4	NA	NA	NA	NA
24	Female	6	5	NA	NA	NA	NA
24	Female	6	6	NA	NA	NA	NA
24	Female	7	3	NA	NA	NA	NA
24	Female	7	4	NA	NA	NA	NA
24	Female	7	5	NA	NA	NA	NA
24	Female	7	6	NA	NA	NA	NA
24	Female	8	3	NA	NA	NA	NA
